03/12/2025 12:42:02	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
03/12/2025 12:42:11	FA:9F:C2:38:8F:9A	""	""	""	""	-96	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:42:11	F0:9F:C2:38:8F:9A	"Ubiquiti Inc"	"politiepost"	""	""	-96	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:42:11	D0:4D:C6:F2:9D:F1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-94	3	"1"	"Ch 136 [5.680 GHz]"	""	"1 Station, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:EA:F0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-94	3	"3"	"Ch 36 [5.180 GHz]"	""	"3 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	1C:28:AF:5C:3A:10	"Hewlett Packard Enterprise"	"eduroam"	""	""	-94	3	"9"	"Ch 153 [5.765 GHz]"	""	"9 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:5C:3A:11	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-93	6	"0"	"Ch 153 [5.765 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:A8:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-92	9	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:5C:3A:12	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-92	9	"0"	"Ch 153 [5.765 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:EA:F2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-92	9	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	D0:4D:C6:F2:EA:F1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-92	9	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	D0:4D:C6:F2:A8:D0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-91	12	"3"	"Ch 64 [5.320 GHz]"	""	"3 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:5B:FC:92	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-91	12	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	1C:28:AF:5B:FC:90	"Hewlett Packard Enterprise"	"eduroam"	""	""	-91	12	"20"	"Ch 44 [5.220 GHz]"	""	"20 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	1C:28:AF:5B:FC:91	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-91	12	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	D0:4D:C6:F2:A8:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-91	12	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:EA:E2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-88	21	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	D0:4D:C6:F2:DD:F2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-87	24	"0"	"Ch 116 [5.580 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:DD:F1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-87	24	"0"	"Ch 116 [5.580 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:DD:F0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-86	27	"11"	"Ch 116 [5.580 GHz]"	""	"11 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:D2:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-85	30	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"2%"
03/12/2025 12:42:11	D0:4D:C6:F2:D2:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-85	30	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"2%"
03/12/2025 12:42:11	D0:4D:C6:F2:EA:E1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-85	30	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	D0:4D:C6:F2:50:12	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-80	45	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:50:11	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-80	45	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:50:10	"Hewlett Packard Enterprise"	"eduroam"	""	""	-80	45	"8"	"Ch 100 [5.500 GHz]"	""	"8 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:50:01	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:42:11	D0:4D:C6:F2:A8:C1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"14%"
03/12/2025 12:42:11	D0:4D:C6:F2:50:00	"Hewlett Packard Enterprise"	"eduroam"	""	""	-78	51	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:42:11	D0:4D:C6:F2:DD:E0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-78	51	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 45% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"45%"
03/12/2025 12:42:11	D0:4D:C6:F2:99:52	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-77	54	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	1C:28:AF:5C:42:90	"Hewlett Packard Enterprise"	"eduroam"	""	""	-77	54	"2"	"Ch 108 [5.540 GHz]"	""	"2 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:42:11	D0:4D:C6:F2:99:51	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	1C:28:AF:5C:3A:02	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-77	54	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 32% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"32%"
03/12/2025 12:42:11	D0:4D:C6:F2:99:50	"Hewlett Packard Enterprise"	"eduroam"	""	""	-77	54	"6"	"Ch 44 [5.220 GHz]"	""	"6 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
03/12/2025 12:42:11	1C:28:AF:5C:3A:01	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 32% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"32%"
03/12/2025 12:42:11	D0:4D:C6:F2:A8:C2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-77	54	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"10%"
03/12/2025 12:42:11	1C:28:AF:5C:3A:00	"Hewlett Packard Enterprise"	"eduroam"	""	""	-77	54	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 32% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"32%"
03/12/2025 12:42:11	9E:1B:3C:73:AA:34	""	"iPhone 13"	""	""	-76	57	"1"	"Ch 44 [5.220 GHz]"	""	"1 Station"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:42:11	1C:28:AF:5C:42:92	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-76	57	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:42:11	D0:4D:C6:F2:66:D0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-75	60	"15"	"Ch 52 [5.260 GHz]"	""	"15 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:42:11	D0:4D:C6:F2:FA:10	"Hewlett Packard Enterprise"	"eduroam"	""	""	-75	60	"5"	"Ch 136 [5.680 GHz]"	""	"5 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:42:11	D0:4D:C6:F2:50:02	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"15%"
03/12/2025 12:42:11	D0:4D:C6:F2:FA:00	"Hewlett Packard Enterprise"	"eduroam"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:42:11	D0:4D:C6:F2:99:41	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"21%"
03/12/2025 12:42:11	D0:4D:C6:F2:D2:C1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-74	63	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"11%"
03/12/2025 12:42:11	D0:4D:C6:F2:FA:01	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:42:11	D0:4D:C6:F2:66:D2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-74	63	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:42:11	D0:4D:C6:F2:66:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-74	63	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:42:11	D0:4D:C6:F2:99:42	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"21%"
03/12/2025 12:42:11	D0:4D:C6:F2:99:40	"Hewlett Packard Enterprise"	"eduroam"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"21%"
03/12/2025 12:42:11	D0:4D:C6:F2:D2:C0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-73	66	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"11%"
03/12/2025 12:42:11	D0:4D:C6:F2:FA:02	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-73	66	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:42:11	D0:4D:C6:F2:FA:12	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:42:11	D0:4D:C6:F2:FA:11	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:42:11	D0:4D:C6:F2:66:C1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:42:11	D0:4D:C6:F2:D2:C2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-72	69	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"11%"
03/12/2025 12:42:11	1C:28:AF:5C:42:91	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-71	72	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 1% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"1%"
03/12/2025 12:42:11	1C:28:AF:5C:42:82	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-71	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"34%"
03/12/2025 12:42:11	D0:4D:C6:F2:66:C0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-70	75	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:42:11	1C:28:AF:5B:E9:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-70	75	"0"	"Ch 157 [5.785 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:5B:E9:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-70	75	"0"	"Ch 157 [5.785 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:5B:E9:B0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-70	75	"18"	"Ch 157 [5.785 GHz]"	""	"18 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:5C:42:81	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-70	75	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 30% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"30%"
03/12/2025 12:42:11	D0:4D:C6:F2:66:C2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-69	76	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"19%"
03/12/2025 12:42:11	1C:28:AF:5C:42:80	"Hewlett Packard Enterprise"	"eduroam"	""	""	-69	76	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 30% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"30%"
03/12/2025 12:42:11	D0:4D:C6:F2:ED:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-68	77	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"21%"
03/12/2025 12:42:11	1C:28:AF:61:E6:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-67	77	"0"	"Ch 120 [5.600 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:42:11	1C:28:AF:61:E6:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-67	77	"0"	"Ch 120 [5.600 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:42:11	1C:28:AF:61:E6:B0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-67	77	"5"	"Ch 120 [5.600 GHz]"	""	"5 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"4%"
03/12/2025 12:42:11	D0:4D:C6:F2:ED:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-67	77	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"21%"
03/12/2025 12:42:11	1C:28:AF:5B:E9:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-66	78	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 49% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"49%"
03/12/2025 12:42:11	1C:28:AF:5B:E9:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-65	79	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 49% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"49%"
03/12/2025 12:42:11	D0:4D:C6:F2:ED:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-64	79	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"23%"
03/12/2025 12:42:11	1C:28:AF:5B:E9:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-63	80	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 49% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"49%"
03/12/2025 12:42:11	D0:4D:C6:F2:C8:72	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-60	82	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	1C:28:AF:61:E6:A2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-60	82	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
03/12/2025 12:42:11	D0:4D:C6:F2:C8:71	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-59	82	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:C8:70	"Hewlett Packard Enterprise"	"eduroam"	""	""	-59	82	"15"	"Ch 60 [5.300 GHz]"	""	"15 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:11	D0:4D:C6:F2:ED:B2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-59	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"9%"
03/12/2025 12:42:11	D0:4D:C6:F2:ED:B1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-59	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"9%"
03/12/2025 12:42:11	D0:4D:C6:F2:ED:B0	"Hewlett Packard Enterprise"	"eduroam"	""	"Connected AP"	-59	82	"9"	"Ch 36 [5.180 GHz]"	""	"9 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"9%"
03/12/2025 12:42:11	1C:28:AF:61:E6:A1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-58	83	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
03/12/2025 12:42:11	1C:28:AF:61:E6:A0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-58	83	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"17%"
03/12/2025 12:42:11	D0:4D:C6:F2:C8:61	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-54	85	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"23%"
03/12/2025 12:42:11	D0:4D:C6:F2:C8:62	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-52	87	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"23%"
03/12/2025 12:42:11	D0:4D:C6:F2:C8:60	"Hewlett Packard Enterprise"	"eduroam"	""	""	-52	87	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"23%"
03/12/2025 12:42:11	D0:4D:C6:F2:D2:D0	"Hewlett Packard Enterprise"	"eduroam"	""	""	-85	30	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"2%"
03/12/2025 12:42:17	FA:9F:C2:38:8F:9A	""	""	""	""	-96	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:42:17	F0:9F:C2:38:8F:9A	"Ubiquiti Inc"	"politiepost"	""	""	-96	0	""	"Ch 40 [5.200 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	""
03/12/2025 12:42:17	D0:4D:C6:F2:9D:F1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-94	3	"1"	"Ch 136 [5.680 GHz]"	""	"1 Station, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"3%"
03/12/2025 12:42:17	D0:4D:C6:F2:A8:D1	"Hewlett Packard Enterprise"	"tudelft-dastud"	""	""	-94	3	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"18%"
03/12/2025 12:42:17	D0:4D:C6:F2:EA:F2	"Hewlett Packard Enterprise"	"TUD-facility"	""	""	-92	9	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"	"7%"
